artist,song,tag,content,tag_2,prompt_baseline_gemma,sentence,generated_content,id
One Direction,Story of My Life,[Verse 2: Niall & Liam],"Written on these walls are the colors that I can't change
Leave my heart open
But it stays right here in its cage
I know that in the morning
I'll see us in the light up on the hill
Although I am broken, my heart is untamed still
You might also like",[Verse],"Write the [Verse] of a song titled ""Story of My Life"" in the style of ""One Direction"". Generate only 4 sentences.","Write the [Verse] of a song titled ""Story of My Life"" in the style of ""One Direction"". Generate only 4 sentences.","Memories echo in every corner, whispers in the night,
From stolen glances to late-night talks, holding you tight.
We took a chance, a leap of faith, embraced the unknown,
Now, hand in hand, we'll write our story, a love story shown.",748
One Direction,Story of My Life,"[Pre-Chorus: Louis, All]","And I'll be gone, gone tonight (Oh-oh-oh)
The fire beneath my feet is burning bright (Oh-oh-oh)
The way that I've been holding on so tight (Oh-oh-oh)
With nothing in between",[Pre-Chorus],"Write the [Pre-Chorus] of a song titled ""Story of My Life"" in the style of ""One Direction"". Generate only 4 sentences.","Write the [Pre-Chorus] of a song titled ""Story of My Life"" in the style of ""One Direction"". Generate only 4 sentences.","The whispers fade, the echoes gone,
Your hand in mine, a melody drawn.
Through storms we weathered, hand in hand,
In your love, a story forever planned.",749
One Direction,Story of My Life,"[Chorus: Harry, All]","The story of my life, I take her home
I drive all night to keep her warm
And time is frozen (The story of, the story of)
The story of my life, I give her hope
I spend her love until she's broke inside
The story of my life (The story of, the story of)",[Chorus],"Write the [Chorus] of a song titled ""Story of My Life"" in the style of ""One Direction"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""Story of My Life"" in the style of ""One Direction"". Generate only 4 sentences.","All my life, your love has been my guide,
Through stormy days and sunshine stride.
In your arms, I find my peace untold,
With your love, no darkness can unfold.",750
One Direction,Story of My Life,[Bridge: Zayn],"And I've been waiting for this time to come around
But, baby, running after you
Is like chasing the clouds",[Bridge],"Write the [Bridge] of a song titled ""Story of My Life"" in the style of ""One Direction"". Generate only 4 sentences.","Write the [Bridge] of a song titled ""Story of My Life"" in the style of ""One Direction"". Generate only 4 sentences.","Shadows shift, memories ignite,
Flashing lights, a dizzying sight.
In the echoes of whispers untold,
Our story unravels, brave and bold.",751
One Direction,Story of My Life,[Breakdown: Niall],"The story of my life, I take her home
I drive all night to keep her warm
And time is frozen",[Breakdown],"Write the [Breakdown] of a song titled ""Story of My Life"" in the style of ""One Direction"". Generate only 4 sentences.","Write the [Breakdown] of a song titled ""Story of My Life"" in the style of ""One Direction"". Generate only 4 sentences.","(Verse)
Remember that night, eighteen and wild,
When whispers turned to secrets reconciled.
Your hand in mine, a whispered plea,
To love you forever, eternally.",752
One Direction,Story of My Life,[Chorus: All & Zayn],"The story of my life, I give her hope (I give her hope)
I spend her love until she's broke inside ('Til she's broke inside)
The story of my life (The story of, the story of)",[Chorus],"Write the [Chorus] of a song titled ""Story of My Life"" in the style of ""One Direction"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""Story of My Life"" in the style of ""One Direction"". Generate only 4 sentences.","All my life, your love has been my guide,
Through stormy nights and sunshine tide.
Your presence like a beacon, shining bright,
In your arms, I find my solace in the night.",753
One Direction,Story of My Life,[Outro: All & Harry],"The story of my life
The story of my life (The story of, the story of)
The story of my life",[Outro],"Write the [Outro] of a song titled ""Story of My Life"" in the style of ""One Direction"". Generate only 4 sentences.","Write the [Outro] of a song titled ""Story of My Life"" in the style of ""One Direction"". Generate only 4 sentences.","The echoes fade, a gentle sigh.
Your love's the beacon, guiding through the nigh.
Through storms and shadows, we'll stand as one.
Together we'll write a story, forever begun.",754
OneRepublic,Rescue Me,[Chorus],"Would you rescue me? Would you get my back?
Would you take my call when I start to crack?
Would you rescue me? Ah, would you rescue me?
Would you rescue me when I'm by myself?
When I need your love? If I need your help?
Would you rescue me? Ah, would you rescue me?",[Chorus],"Write the [Chorus] of a song titled ""Rescue Me"" in the style of ""OneRepublic"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""Rescue Me"" in the style of ""OneRepublic"". Generate only 4 sentences.","Rescue me from this sinking tide,
Your words a lifeline, but I can't confide.
You offered solace, then cast me aside,
But your apology comes far too late inside.",755
OneRepublic,Rescue Me,[Verse 1],"We don't talk much, not anymore
Broken bottles and slammin' doors
But we still care about each other
Say we care about each other
I know life took us far away
But I still dream 'bout the good old days
When we took care of each other
We were livin' for each other",[Verse],"Write the [Verse] of a song titled ""Rescue Me"" in the style of ""OneRepublic"". Generate only 4 sentences.","Write the [Verse] of a song titled ""Rescue Me"" in the style of ""OneRepublic"". Generate only 4 sentences.","Shadows stretch, a desperate plea,
Holding on to your lifeline, you see.
Words unspoken, a silent tear,
But in your eyes, a rescue clear.",756
OneRepublic,Rescue Me,[Pre-Chorus],"But I start to wonder, wonder
If I'm slipping under, under (Oh, oh)",[Pre-Chorus],"Write the [Pre-Chorus] of a song titled ""Rescue Me"" in the style of ""OneRepublic"". Generate only 4 sentences.","Write the [Pre-Chorus] of a song titled ""Rescue Me"" in the style of ""OneRepublic"". Generate only 4 sentences.","Shadows linger, whispers in the night,
Something wrong in this fading light.
Every desperate measure, a desperate flight,
But in this rescue, I'm losing the fight.",757
OneRepublic,Rescue Me,[Chorus],"Would you rescue me? Would you get my back?
Would you take my call when I start to crack?
Would you rescue me? Ah, would you rescue me?
Would you rescue me when I'm by myself?
When I need your love, if I need your help
Would you rescue me? Ah, would you rescue me?
Would you rescue me? Would you get my back?
Would you take my call when I start to crack?
Would you rescue me? Ah
Would you rescue me? (Would you rescue me?)
Would you rescue me when I'm by myself?
When I need your love, if I need your help
Would you rescue me? Ah, would you rescue me?
See OneRepublic LiveGet tickets as low as $138You might also like",[Chorus],"Write the [Chorus] of a song titled ""Rescue Me"" in the style of ""OneRepublic"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""Rescue Me"" in the style of ""OneRepublic"". Generate only 4 sentences.","Hear the whispers in the night,
Holding on, but losing light.
Can't escape the shadows' might,
Rescue me from this fading light.",758
OneRepublic,Rescue Me,[Verse 2],"Yeah, I miss all the times we had
Can't forget what you can't get back
And you can't find it in another
Man, time, it ain't your lover
I don't care what you thought before
I'll be there anytime you call
Don't you ever call another
No need to call another",[Verse],"Write the [Verse] of a song titled ""Rescue Me"" in the style of ""OneRepublic"". Generate only 4 sentences.","Write the [Verse] of a song titled ""Rescue Me"" in the style of ""OneRepublic"". Generate only 4 sentences.","The ocean waves crash, whispers in my ear,
Holding tight to your lifeline, but fear is near.
You promised a rescue, but left me stranded,
When will you finally see the love I've planned?",759
OneRepublic,Rescue Me,[Pre-Chorus],"And I start to wonder, wonder
If I'm slipping under, under (Oh, oh)",[Pre-Chorus],"Write the [Pre-Chorus] of a song titled ""Rescue Me"" in the style of ""OneRepublic"". Generate only 4 sentences.","Write the [Pre-Chorus] of a song titled ""Rescue Me"" in the style of ""OneRepublic"". Generate only 4 sentences.","Shadows stretch, whispers in the night,
Something feels wrong, but feels right.
Can't escape the truth, can't hide the light,
Rescue me from this darkness, hold me tight.",760
OneRepublic,Rescue Me,[Chorus],"Would you rescue me? Would you get my back?
Would you take my call when I start to crack?
Would you rescue me? Ah
Would you rescue me? (Would you rescue me?)
Would you rescue me when I'm by myself?
When I need your love, if I need your help
Would you rescue me? Ah, would you rescue me? (Yeah)",[Chorus],"Write the [Chorus] of a song titled ""Rescue Me"" in the style of ""OneRepublic"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""Rescue Me"" in the style of ""OneRepublic"". Generate only 4 sentences.","Hands reach for the sky, but gravity holds tight
You whisper promises, but vanish in the night
I'm holdin' on your rope, ten feet off the ground
But your words are empty echoes, lost in the sound.",761
OneRepublic,Rescue Me,[Bridge],"Would you rescue me?
Oh, rescue me (Would you rescue me?)
Would you rescue me? (When I'm by myself?)
(When I need your love, if I need your help)
Oh, rescue me
(Would you rescue me? Ah, would you rescue me?)",[Bridge],"Write the [Bridge] of a song titled ""Rescue Me"" in the style of ""OneRepublic"". Generate only 4 sentences.","Write the [Bridge] of a song titled ""Rescue Me"" in the style of ""OneRepublic"". Generate only 4 sentences.","The storm's brewing, lightning's in your eyes
Words like whispers, but your voice cries
I'm tethered to your soul, but your hands reach for the sky
Tell me, will you rescue me before I drown in your lie?",762
OneRepublic,Rescue Me,[Chorus],"Would you rescue me? Would you get my back?
Would you take my call when I start to crack?
Would you rescue me? Ah, would you rescue me?
Would you rescue me when I'm by myself?
When I need your love, if I need your help
Would you rescue me? Ah, would you rescue me?",[Chorus],"Write the [Chorus] of a song titled ""Rescue Me"" in the style of ""OneRepublic"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""Rescue Me"" in the style of ""OneRepublic"". Generate only 4 sentences.","(Chorus)
Holdin' on your rope, ten feet off the ground
Hear your whispers in the clouds, but I can't make a sound
You built me up then cut me down, but now you call it love
Too late for apologies, 'cause I'm walkin' away from above.",763
P!nk,What About Us,[Intro],"La-da-da-da-da, la-da-da-da-da
Da-da-da",[Intro],"Write the [Intro] of a song titled ""What About Us"" in the style of ""P!nk"". Generate only 4 sentences.","Write the [Intro] of a song titled ""What About Us"" in the style of ""P!nk"". Generate only 4 sentences.","(Uplifting, driving drumbeat kicks in)

What if I told you we're not done yet?
That whispers in the night, you haven't heard it yet.
Remember the spark, the fire in our eyes?
It's still burning, waiting for your surprise.",764
P!nk,What About Us,[Verse 1],"We are searchlights, we can see in the dark
We are rockets, pointed up at the stars
We are billions of beautiful hearts
And you sold us down the river too far",[Verse],"Write the [Verse] of a song titled ""What About Us"" in the style of ""P!nk"". Generate only 4 sentences.","Write the [Verse] of a song titled ""What About Us"" in the style of ""P!nk"". Generate only 4 sentences.","Shadows linger, whispers in the night,
Something's shifting, a sudden flight.
Remember when we were bathed in light?
Now shadows dance, holding us tight.",765
P!nk,What About Us,[Chorus],"What about us?
What about all the times you said you had the answers?
What about us?
What about all the broken happy ever afters?
What about us?
What about all the plans that ended in disaster?
What about love? What about trust?
What about us?",[Chorus],"Write the [Chorus] of a song titled ""What About Us"" in the style of ""P!nk"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""What About Us"" in the style of ""P!nk"". Generate only 4 sentences.","Just a little bit is enough,
Just a second, we're not broken, just bent.
We can learn to love again,
It's written in the scars, we'll find our heaven sent.",766
P!nk,What About Us,[Verse 2],"We are problems that want to be solved
We are children that need to be loved
We were willin', we came when you called
But man, you fooled us
Enough is enough, oh
See P!nk LiveGet tickets as low as $47You might also like",[Verse],"Write the [Verse] of a song titled ""What About Us"" in the style of ""P!nk"". Generate only 4 sentences.","Write the [Verse] of a song titled ""What About Us"" in the style of ""P!nk"". Generate only 4 sentences.","Shadows linger, whispers in the night,
My heart a battlefield, your words a blinding light.
We built a castle, but now the walls are falling,
Tell me, where did the love we shared start falling?",767
P!nk,What About Us,[Chorus],"What about us?
What about all the times you said you had the answers?
What about us?
What about all the broken happy ever afters?
Oh, what about us?
What about all the plans that ended in disaster?
Oh, what about love? What about trust?
What about us?",[Chorus],"Write the [Chorus] of a song titled ""What About Us"" in the style of ""P!nk"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""What About Us"" in the style of ""P!nk"". Generate only 4 sentences.","Just a little bit's enough,
Just a second, we're not broken, just bent.
And we can learn to love again,
It's written in the scars on our hearts, heaven-sent.",768
P!nk,What About Us,[Post-Chorus],"Oh, what about us?
What about all the plans that ended in disaster?
What about love? What about trust?
What about us?",[Post-Chorus],"Write the [Post-Chorus] of a song titled ""What About Us"" in the style of ""P!nk"". Generate only 4 sentences.","Write the [Post-Chorus] of a song titled ""What About Us"" in the style of ""P!nk"". Generate only 4 sentences.","We'll find the rhythm in the scars we bear,
In whispers of the moon, in midnight air.
Love's a journey, not a destination found,
In every broken beat, in every tear profound.",769
P!nk,What About Us,[Bridge],"Sticks and stones, they may break these bones
But then, I'll be ready, are you ready?
It's the start of us, waking up, come on
Are you ready? I'll be ready
I don't want control, I want to let go
Are you ready? I'll be ready
'Cause now it's time to let them know
We are ready, what about us?",[Bridge],"Write the [Bridge] of a song titled ""What About Us"" in the style of ""P!nk"". Generate only 4 sentences.","Write the [Bridge] of a song titled ""What About Us"" in the style of ""P!nk"". Generate only 4 sentences.","Tears well up, ducts rust,
I'll mend the cracks in our trust.
We gather dust, but love's enough,
We'll rise above, shadows enough.",770
P!nk,What About Us,[Chorus],"What about us?
What about all the times you said you had the answers?
So, what about us?
What about all the broken happy ever afters?
Oh, what about us?
What about all the plans that ended in disaster?
Oh, what about love? What about trust?
What about us?",[Chorus],"Write the [Chorus] of a song titled ""What About Us"" in the style of ""P!nk"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""What About Us"" in the style of ""P!nk"". Generate only 4 sentences.","Just a little bit is all it takes,
A second to break this fragile break.
We're not broken, just bent and bent,
But love can rise from the scars we tend.",771
P!nk,What About Us,[Outro],"What about us?
What about us?
What about us?
What about us?
What about us?
What about us?",[Outro],"Write the [Outro] of a song titled ""What About Us"" in the style of ""P!nk"". Generate only 4 sentences.","Write the [Outro] of a song titled ""What About Us"" in the style of ""P!nk"". Generate only 4 sentences.","We've learned the scars, the cracks in our light,
But love's a flame, burning ever so bright.
From shattered dreams to healing hearts,
We rise above, reaching for brighter starts.",772
Pentatonix,That’s Christmas To Me,[Verse 1],"The fireplace is burning bright, shining all on me
I see the presents underneath the good old Christmas tree
And I wait all night 'til Santa comes to wake me from my dreams
Oh, why? Cause that's Christmas to me",[Verse],"Write the [Verse] of a song titled ""That’s Christmas To Me"" in the style of ""Pentatonix"". Generate only 4 sentences.","Write the [Verse] of a song titled ""That’s Christmas To Me"" in the style of ""Pentatonix"". Generate only 4 sentences.","The snow falls softly, a silent grace,
A gentle breeze whispers in this sacred space.
The starlit night, a blanket so bright,
That's Christmas to me, in the quiet night.",773
Pentatonix,That’s Christmas To Me,[Verse 2],"I see the children play outside, like angels in the snow
While mom and daddy share a kiss under the mistletoe
And we'll cherish all these simple things wherever we may be
Oh, why? Cause that's Christmas to me",[Verse],"Write the [Verse] of a song titled ""That’s Christmas To Me"" in the style of ""Pentatonix"". Generate only 4 sentences.","Write the [Verse] of a song titled ""That’s Christmas To Me"" in the style of ""Pentatonix"". Generate only 4 sentences.","The snow falls softly, a silent grace,
A baby's cry, a joyous chase.
Christ's love shines, a guiding light,
Hope reborn in the darkest night.",774
Pentatonix,That’s Christmas To Me,[Chorus],"I've got this Christmas song in my heart (Song in my heart)
I've got the candles glowing in the dark
I'm hanging all the stockings by the Christmas tree
Oh, why? Cause that's Christmas to me
Oh, why? Cause that's Christmas to me",[Chorus],"Write the [Chorus] of a song titled ""That’s Christmas To Me"" in the style of ""Pentatonix"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""That’s Christmas To Me"" in the style of ""Pentatonix"". Generate only 4 sentences.","Oh, that's Christmas to me,
A joyful melody,
Christ's love for the world to see,
Peace on earth, a perfect glee.",775
Pentatonix,That’s Christmas To Me,[Verse 3],"I listen for the thud of reindeer walking on the roof
As I fall asleep to lullabies, the morning's coming soon
The only gift I'll ever need is the joy of family
Oh, why? Cause that's Christmas to me",[Verse],"Write the [Verse] of a song titled ""That’s Christmas To Me"" in the style of ""Pentatonix"". Generate only 4 sentences.","Write the [Verse] of a song titled ""That’s Christmas To Me"" in the style of ""Pentatonix"". Generate only 4 sentences.","The bells are ringing, carols sing,
A gentle breeze through the winterthing.
A child's soft voice whispers low,
""That's Christmas to me, to let the love flow.""",776
Pentatonix,That’s Christmas To Me,[Chorus],"I've got this Christmas song in my heart (song in my heart)
I've got the candles glowing in the dark
I'm hanging all the stockings by the Christmas tree
Oh, why? Cause that's Christmas to me
Oh, why? Cause that's Christmas to me
See Pentatonix LiveGet tickets as low as $50You might also like",[Chorus],"Write the [Chorus] of a song titled ""That’s Christmas To Me"" in the style of ""Pentatonix"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""That’s Christmas To Me"" in the style of ""Pentatonix"". Generate only 4 sentences.","Oh tidings of comfort and joy,
Comfort and peace from every store.
Remember Christ our Savior's embrace,
Born on Christmas Day, saving grace.",777
Pentatonix,That’s Christmas To Me,[Bridge],"Oh, the joy that fills our hearts and makes us see
Oh, why? Cause that's Christmas to me",[Bridge],"Write the [Bridge] of a song titled ""That’s Christmas To Me"" in the style of ""Pentatonix"". Generate only 4 sentences.","Write the [Bridge] of a song titled ""That’s Christmas To Me"" in the style of ""Pentatonix"". Generate only 4 sentences.","The gentle snowfall whispers peace,
A melody of joy, a gentle release.
Remember the hope that fills the air,
For in Christ's embrace, love truly shares.",778
Pentatonix,That’s Christmas To Me,[Chorus 2],"I've got this Christmas song in my heart
I've got the candles glowing in the dark
And then for years to come we'll always know one thing
That's the love that Christmas can bring
Oh, why? Cause that's Christmas to meEmbed",[Chorus],"Write the [Chorus] of a song titled ""That’s Christmas To Me"" in the style of ""Pentatonix"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""That’s Christmas To Me"" in the style of ""Pentatonix"". Generate only 4 sentences.","Oh tidings of comfort and joy,
Remember Christ, our guiding light.
Born on Christmas Day, to save the night,
Let peace and love fill every heart in sight.",779
Phil Collins,You’ll Be In My Heart,[Verse 1],"Come stop your crying
It will be alright
Just take my hand
Hold it tight

I will protect you
From all around you
I will be here
Don't you cry
For one so small
You seem so strong
My arms will hold you
Keep you safe and warm
This bond between us
Can't be broken
I will be here
Don't you cry",[Verse],"Write the [Verse] of a song titled ""You’ll Be In My Heart"" in the style of ""Phil Collins"". Generate only 4 sentences.","Write the [Verse] of a song titled ""You’ll Be In My Heart"" in the style of ""Phil Collins"". Generate only 4 sentences.","In whispers soft, a memory's trace,
Your laughter lingers in this empty space.
Though time may pass, your love remains untold,
Forever etched in my heart, a story unfolds.",780
Phil Collins,You’ll Be In My Heart,[Chorus],"Cause you'll be in my heart
Yes, you'll be in my heart
From this day on
Now and forever more
You might also likeYou'll be in my heart
No matter what they say
You'll be here in my heart
Always",[Chorus],"Write the [Chorus] of a song titled ""You’ll Be In My Heart"" in the style of ""Phil Collins"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""You’ll Be In My Heart"" in the style of ""Phil Collins"". Generate only 4 sentences.","In the chorus of ""You'll Be In My Heart,"" the melody whispers:

""Near or far, wherever you roam,
My heart still beats to your gentle tone.
Once more, you open the door,
And you're here in my heart forevermore.""",781
Phil Collins,You’ll Be In My Heart,[Verse 2],"Why can't they understand the way we feel?
They just don't trust what they can't explain
I know we're different, but deep inside us
We're not that different at all",[Verse],"Write the [Verse] of a song titled ""You’ll Be In My Heart"" in the style of ""Phil Collins"". Generate only 4 sentences.","Write the [Verse] of a song titled ""You’ll Be In My Heart"" in the style of ""Phil Collins"". Generate only 4 sentences.","In the quiet of the night, your memory's a guiding light,
Echoing in the shadows, holding on through the night.
Though words may falter, know that you'll forever stay,
In the chambers of my heart, where love will find its way.",782
Phil Collins,You’ll Be In My Heart,[Chorus],"And you'll be in my heart
Yes you'll be in my heart
From this day on
Now and forever more",[Chorus],"Write the [Chorus] of a song titled ""You’ll Be In My Heart"" in the style of ""Phil Collins"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""You’ll Be In My Heart"" in the style of ""Phil Collins"". Generate only 4 sentences.","Within my chest, a rhythm resides,
A constant echo, where love confides.
Your presence lingers, a distant chime,
And in my heart, you'll forever shine.",783
Phil Collins,You’ll Be In My Heart,[Bridge],"Don't listen to them
'Cause what do they know?
We need each other, to have, to hold
They'll see in time, I know
When destiny calls you, you must be strong
I may not be with you
But you've got to hold on
They'll see in time, I know
We'll show them together",[Bridge],"Write the [Bridge] of a song titled ""You’ll Be In My Heart"" in the style of ""Phil Collins"". Generate only 4 sentences.","Write the [Bridge] of a song titled ""You’ll Be In My Heart"" in the style of ""Phil Collins"". Generate only 4 sentences.","Like a melody that lingers in the air, your presence hangs around.
Though storms may gather, your love remains my anchor.
In the quiet moments, I'll hear your heartbeat echo.
And in the rhythm of our hearts, we'll forever grow.",784
Phil Collins,You’ll Be In My Heart,[Chorus],"Cause you'll be in my heart
Believe me, you'll be in my heart
I'll be there from this day on
Now and forever more
You'll be in my heart (You'll be here in my heart)
No matter what they say (I'll be with you)
You'll be here in my heart (I'll be there)
Always",[Chorus],"Write the [Chorus] of a song titled ""You’ll Be In My Heart"" in the style of ""Phil Collins"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""You’ll Be In My Heart"" in the style of ""Phil Collins"". Generate only 4 sentences.","In the chorus of ""You'll Be In My Heart,"" the melody echoes: ""Near, far, wherever you are, I believe that the heart does go on. Once more, you open the door, and you're here in my heart. And my heart will go on and on."" The poignant lyrics express an unwavering love that transcends distance and time, leaving an eternal mark on the soul.",785
Phil Collins,You’ll Be In My Heart,[Outro],"Always I'll be with you
I'll be there for you always
Always and always

Just look over your shoulder
Just look over your shoulder
Just look over your shoulder
I'll be there
Always",[Outro],"Write the [Outro] of a song titled ""You’ll Be In My Heart"" in the style of ""Phil Collins"". Generate only 4 sentences.","Write the [Outro] of a song titled ""You’ll Be In My Heart"" in the style of ""Phil Collins"". Generate only 4 sentences.","The echoes of your laughter still linger in my ears,
A melody that forever banishes all fears.
Though paths may diverge, your presence I hold,
For in my heart, you'll forever unfold.",786
Rihanna,Work,[Chorus: Rihanna],"Work, work, work, work, work, work
He said me haffi
Work, work, work, work, work, work
He see me do mi
Dirt, dirt, dirt, dirt, dirt, dirt
So me put in
Work, work, work, work, work, work
When you ah guh
Learn, learn, learn, learn, learn?
Me nuh cyar if him
Hurt, hurt, hurt, hurt, hurting",[Chorus],"Write the [Chorus] of a song titled ""Work"" in the style of ""Rihanna"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""Work"" in the style of ""Rihanna"". Generate only 4 sentences.","Work, work, work, work, work, work (Oh, yeah)
All this all hard work, no vacation
Stay up off my Instagram, pure temptation
Hit a switch on a fake nigga, like a station",787
Rihanna,Work,[Verse 1: Rihanna],"Dry! Me ah desert him
Nuh time to have you lurking
Him ah go act like he nuh like it
You know I dealt with you the nicest
Nuh body touch me, you nuh righteous
Nuh badda, text me in a crisis
I believed all of your dreams, adoration
You took my heart and my keys and my patience
You took my heart on my sleeve for decoration
You mistaken my love I brought for you for foundation
All that I wanted from you was to give me
Something that I never had
Something that you've never seen
Something that you've never been
Mmmmm
But I wake up and act like nothing's wrong
Just get ready fi
You might also like",[Verse],"Write the [Verse] of a song titled ""Work"" in the style of ""Rihanna"". Generate only 4 sentences.","Write the [Verse] of a song titled ""Work"" in the style of ""Rihanna"". Generate only 4 sentences.","Work, work, work, it's in my soul
Got the rhythm takin' over control
You got me like, oh what you want from me?
Baby, I'm ready, tell me what you need to see.",788
Rihanna,Work,[Chorus: Rihanna],"Work, work, work, work, work, work
He said me haffi
Work, work, work, work, work, work
He see me do mi
Dirt, dirt, dirt, dirt, dirt, dirt!
So me put in
Work, work, work, work, work, work
Ner, ner, ner, ner, ner, ner
When yuh ago learn, learn, learn, learn, learn, learn?
Before the tables turn, turn, turn, turn, turn, turn",[Chorus],"Write the [Chorus] of a song titled ""Work"" in the style of ""Rihanna"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""Work"" in the style of ""Rihanna"". Generate only 4 sentences.","Work, work, work, work, work, work
Hit the sheets, escape the work
Sex with me, so amazing, so amazing
All this all hard work, no vacation",789
Rihanna,Work,[Verse 2: Rihanna],"Beg you something, please
Baby, don't you leave
Don't leave me stuck here in the streets, uh-huh
If I get another chance to
I will never, no, never neglect you
I mean, who am I to hold your past against you?
I just hope that it gets to you
I hope that you see this through
I hope that you see this true
What can I say?
Please recognize I'm tryin', babe
I have to",[Verse],"Write the [Verse] of a song titled ""Work"" in the style of ""Rihanna"". Generate only 4 sentences.","Write the [Verse] of a song titled ""Work"" in the style of ""Rihanna"". Generate only 4 sentences.","Diamonds in the sky, shining bright,
Your love's a shooting star, in the darkest night.
Baby, keep loving me, just love me true,
Let's shine together, me and you.",790
Rihanna,Work,[Chorus: Rihanna],"Work, work, work, work, work, work
He said me haffi
Work, work, work, work, work, work
He see me do mi
Dirt, dirt, dirt, dirt, dirt, dirt
So me put in
Work, work, work, work, work, work
When you ah guh
Learn, learn, learn, learn, learn?
Me nuh cyar if him
Hurt, hurt, hurt, hurt, hurting",[Chorus],"Write the [Chorus] of a song titled ""Work"" in the style of ""Rihanna"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""Work"" in the style of ""Rihanna"". Generate only 4 sentences.","All this work, no vacation, gotta stay focused on the grind
Got haters on Instagram, but they can't define
Hit a switch on the fake ones, ain't no time to play
Sex with me, so amazing, let's get wild today.",791
Rihanna,Work,[Verse 3: Drake with Rihanna],"Yeah, okay
You need to get done, done, done, done at work, come over
We just need to slow the motion
Don't give that away to no one
Long distance, I need you
When I see potential, I just gotta see it through
If you had a twin, I would still choose you
I don't wanna rush into it if it's too soon
But I know you need to get done, done, done, done
If you come over
Sorry if I'm way less friendly
I got niggas tryna end me, oh (Yeah)
I spilled all my emotions tonight, I'm sorry
Rollin', rollin', rollin', rollin', rollin'
How many more shots until you're rollin'?
We just need a face-to-face
You could pick the time and the place
You spent some time away
Now you need to forward and give me all the",[Verse],"Write the [Verse] of a song titled ""Work"" in the style of ""Rihanna"". Generate only 4 sentences.","Write the [Verse] of a song titled ""Work"" in the style of ""Rihanna"". Generate only 4 sentences.","Diamonds in the sky, we shine so bright,
Love on the brain, keep it tight.
You and I, a perfect pair,
Like diamonds in the night, beyond compare.",792
Rihanna,Work,[Chorus: Rihanna & Drake],"Work, work, work, work, work, work
He said me haffi
Work, work, work, work, work, work
He see me do mi
Dirt, dirt, dirt, dirt, dirt, dirt
So me put in
Work, work, work, work, work, work
When you ah guh
Learn, learn, learn, learn, learn?
Me nuh cyar if him
Hurt, hurt, hurt, hurt, hurting",[Chorus],"Write the [Chorus] of a song titled ""Work"" in the style of ""Rihanna"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""Work"" in the style of ""Rihanna"". Generate only 4 sentences.","Work, work, work, work, work, work, yeah
Hit that switch, turn up the vibe
Sex with me, so amazing, so divine
All this hard work, but it's oh so fine",793
Rihanna,Work,[Outro: Rihanna],"Mmmmm, mmmmm
Mmmmm, mmmmm
Work, work, work, work, work, work
Mmmmm, mmmmm",[Outro],"Write the [Outro] of a song titled ""Work"" in the style of ""Rihanna"". Generate only 4 sentences.","Write the [Outro] of a song titled ""Work"" in the style of ""Rihanna"". Generate only 4 sentences.","Get no peace, oh, get no peace
No rest for the weary, that's the beast
Work, work, work, gotta make that heat
No vacation, gotta keep it sweet",794
Rita Ora,How To Be Lonely,[Verse 1],"He told me that he loved me more than most
That he could be the one to take me home
(But am I good enough to)
Be the everything that he could want?
He told me that he loved me more than most",[Verse],"Write the [Verse] of a song titled ""How To Be Lonely"" in the style of ""Rita Ora"". Generate only 4 sentences.","Write the [Verse] of a song titled ""How To Be Lonely"" in the style of ""Rita Ora"". Generate only 4 sentences.","Neon lights, city nights, I'm feeling right
Got my MAC on, lips looking tight
Got my own money, ain't needin' your light
Tonight, I'm dancing solo, shining bright.",795
Rita Ora,How To Be Lonely,[Pre-Chorus],"Been lookin' for a non-material love
Soon as I find it, I'll be fuckin' it up (Break it up)
Like I ain't made a mess here often enough
Not enough, not enough, not enough, not enough, no, no, no",[Pre-Chorus],"Write the [Pre-Chorus] of a song titled ""How To Be Lonely"" in the style of ""Rita Ora"". Generate only 4 sentences.","Write the [Pre-Chorus] of a song titled ""How To Be Lonely"" in the style of ""Rita Ora"". Generate only 4 sentences.","Shadows stretch, silence fills the night,
Two hearts collide, a stolen light.
Secrets whispered, whispered in the dark,
In the glow of moonlight, shadows spark.",796
