artist,song,tag,content,tag_2
The Weeknd,Reminder,[Chorus],"'Cause you know me (Oh-oh-oh)
You know me (Know me, ah, na-na-na-na-na)
You know me (Know me, know me, oh-oh-oh)
You know me (Know me, know me, na-na-na-na-na)
Every time you try to forget who I am (Try to forget who I am)
I'll be right there to remind you again (Hey)
You know me (Pow, pow)
You know me (Know me, know me)",[Chorus]
The Weeknd,Starboy,[Verse 2],"Every day, a nigga try to test me, ah
Every day, a nigga try to end me, ah
Pull off in that Roadster SV, ah
Pockets overweight, gettin' hefty, ah
Comin' for the king, that's a far cry, I
I come alive in the fall time, I
The competition, I don't really listen
I'm in the blue Mulsanne, bumpin' New Edition",[Verse ]
The Weeknd,Starboy,[Intro],Ayy,[Intro]
The Weeknd,Starboy,[Chorus],"(Ha-ha-ha-ha-ha, ha-ha-ha-ha-ha)
Look what you've done
(Ha-ha-ha-ha-ha, ha-ha-ha-ha-ha)
I'm a motherfuckin' starboy
(Ha-ha-ha-ha-ha, ha-ha-ha-ha-ha)
Look what you've done
(Ha-ha-ha-ha-ha, ha-ha-ha-ha-ha)
I'm a motherfuckin' starboy
You might also like",[Chorus]
The Weeknd,Starboy,[Verse 3],"Let a nigga brag Pitt
Legend of the fall, took the year like a bandit
Bought Mama a crib and a brand new wagon
Now she hit the grocery shop lookin' lavish
Star Trek roof in that Wraith of Khan
Girls get loose when they hear this song
A hundred on the dash get me close to God
We don't pray for love, we just pray for cars",[Verse ]
The Weeknd,Starboy,[Pre-Chorus],"House so empty, need a centerpiece
Twenty racks a table, cut from ebony
Cut that ivory into skinny pieces
Then she clean it with her face, man, I love my baby, ah
You talkin' money, need a hearin' aid
You talkin' 'bout me, I don't see the shade
Switch up my style, I take any lane
I switch up my cup, I kill any pain",[Pre-Chorus]
The Weeknd,Starboy,[Chorus],"(Ha-ha-ha-ha-ha, ha-ha-ha-ha-ha)
Look what you've done
(Ha-ha-ha-ha-ha, ha-ha-ha-ha-ha)
I'm a motherfuckin' starboy
(Ha-ha-ha-ha-ha, ha-ha-ha-ha-ha)
Look what you've done
(Ha-ha-ha-ha-ha, ha-ha-ha-ha-ha)
I'm a motherfuckin' starboy",[Chorus]
The Weeknd,Starboy,[Chorus],"(Ha-ha-ha-ha-ha, ha-ha-ha-ha-ha)
Look what you've done
(Ha-ha-ha-ha-ha, ha-ha-ha-ha-ha)
I'm a motherfuckin' starboy
(Ha-ha-ha-ha-ha, ha-ha-ha-ha-ha)
Look what you've done
(Ha-ha-ha-ha-ha, ha-ha-ha-ha-ha)
I'm a motherfuckin' starboy
(Ha-ha-ha-ha-ha, ha-ha-ha-ha-ha)
Look what you've done
(Ha-ha-ha-ha-ha, ha-ha-ha-ha-ha)
I'm a motherfuckin' starboy
(Ha-ha-ha-ha-ha, ha-ha-ha-ha-ha)
Look what you've done
(Ha-ha-ha-ha-ha, ha-ha-ha-ha-ha)
I'm a motherfuckin' starboy",[Chorus]
The Weeknd,Starboy,[Pre-Chorus],"House so empty, need a centerpiece
Twenty racks a table, cut from ebony
Cut that ivory into skinny pieces
Then she clean it with her face, man, I love my baby, ah
You talkin' money, need a hearin' aid
You talkin' 'bout me, I don't see the shade
Switch up my style, I take any lane
I switch up my cup, I kill any pain",[Pre-Chorus]
The Weeknd,Starboy,[Verse 1],"I'm tryna put you in the worst mood, ah
P1 cleaner than your church shoes, ah
Milli point two just to hurt you, ah
All red Lamb' just to tease you, ah
None of these toys on lease too, ah
Made your whole year in a week too, yah
Main bitch outta your league too, ah
Side bitch outta your league too, ah",[Verse ]
The Weeknd,The Hills,[Verse 1],"Your man on the road, he doin' promo
You said, ""Keep our business on the low-low""
I'm just tryna get you out the friend zone
'Cause you look even better than the photos
I can't find your house, send me the info
Drivin' through the gated residential
Found out I was comin', sent your friends home
Keep on tryna hide it, but your friends know",[Verse ]
The Weeknd,The Hills,[Bridge],"Hills have eyes, the hills have eyes
Who are you to judge? Who are you to judge?
Hide your lies, girl, hide your lies (Hide your lies, oh, baby)
Only you to trust, only you",[Bridge]
The Weeknd,The Hills,[Intro],"Yeah
Yeah
Yeah",[Intro]
The Weeknd,The Hills,[Chorus],"I only call you when it's half-past five
The only time that I'll be by your side
I only love it when you touch me, not feel me
When I'm fucked up, that's the real me
When I'm fucked up, that's the real me, yeah
I only call you when it's half-past five
The only time I'd ever call you mine
I only love it when you touch me, not feel me
When I'm fucked up, that's the real me
When I'm fucked up, that's the real me, babe",[Chorus]
The Weeknd,The Hills,[Chorus],"I only call you when it's half-past five
The only time that I'll be by your side
I only love it when you touch me, not feel me
When I'm fucked up, that's the real me
When I'm fucked up, that's the real me, yeah
I only call you when it's half-past five
The only time I'd ever call you mine
I only love it when you touch me, not feel me
When I'm fucked up, that's the real me
When I'm fucked up, that's the real me, babe",[Chorus]
The Weeknd,The Hills,[Outro],"Ewedihalehu
Yene konjo, ewedihalehu
Yene fikir, fikir, fikir, fikir
Yene fikir, fikir, fikir, fikir
Ewedihalehu
Yene konjo, ewedihalehu...1.8KEmbed",[Outro]
The Weeknd,The Hills,[Chorus],"I only call you when it's half-past five
The only time that I'll be by your side
I only love it when you touch me, not feel me
When I'm fucked up, that's the real me
When I'm fucked up, that's the real me, yeah
I only call you when it's half-past five
The only time I'd ever call you mine
I only love it when you touch me, not feel me
When I'm fucked up, that's the real me
When I'm fucked up, that's the real me, babe
You might also like",[Chorus]
The Weeknd,Wicked Games,[Intro],"Woah, woah, ehh",[Intro]
The Weeknd,Wicked Games,[Verse 1],"I left my girl back home
I don't love her no more
And she'll never fucking know that
These fucking eyes that I'm staring at
Let me see that ass
Look at all this cash
And I emptied out my cards too
Now I'm fucking leaning on that",[Verse ]
The Weeknd,Wicked Games,[Pre-Chorus],"Bring your love, baby, I could bring my shame
Bring the drugs, baby, I could bring my pain
Oh, I got my heart right here
Oh, I got my scars right here
Bring the cups, baby, I could bring the drank
Bring your body, baby, I could bring you fame
And that's my motherfucking words too, ayy
So let me motherfucking love you",[Pre-Chorus]
The Weeknd,Wicked Games,[Chorus],"Listen, ma, I'll give you all I got
Get me off of this, I need confidence in myself (Yeah, yeah, yeah, ohh, yeah)
Ohh, listen, ma, I'll give you all of me
Give me all of it, I need all of it to myself (Woah, woah)
So tell me you love me
(Only for tonight, only for the night)
Even though you don't love me (Ohh, ohh)
Just tell me you love me
(I'll give you what I need, I'll give you all of me)
Even though you don't love me (Ohh, ohh) (yeah, yeah) (yeah, yeah)
You might also like",[Chorus]
The Weeknd,Wicked Games,[Pre-Chorus],"Bring your love, baby, I could bring my shame
Bring the drugs, baby, I could bring my pain
I got my heart right here
I got my scars right here
Bring the cups, baby, I could bring the drank
Bring your body, baby, I could bring you fame
And that's my motherfucking words too
Just let me motherfucking love you",[Pre-Chorus]
The Weeknd,Wicked Games,[Chorus],"Listen, ma, I'll give you all I got
Get me off of this (off of this), I need confidence (confidence)  in myself (Ooh, eh, ehh)
Listen, ma, I'll give you all of me (Ooh)
Give me all of it, I need all of it to myself (I need all of it)
So tell me you love me, yeah
(Only for tonight, only for the night)
Even though you don't love me (Ohh, ohh)
Just tell me you love me
(I'll give you what I need, I'll give you all of me)
Even though you don't love me (Ohh, ohh)
Ohh",[Chorus]
Tom Odell,Another Love,[Chorus],"On another love, another love
All my tears have been used up
On another love, another love
All my tears have been used up
On another love, another love
All my tears have been used up
Up",[Chorus]
Tom Odell,Another Love,[Verse 2],"And if somebody hurts you, I wanna fight
But my hand's been broken one too many times
So I'll use my voice, I'll be so fucking rude
Words, they always win, but I know I'll lose
And I'd sing a song that'd be just ours
But I sang 'em all to another heart
See Tom Odell LiveGet tickets as low as $32You might also like",[Verse ]
Tom Odell,Another Love,[Pre-Chorus],"I wanna cry and I wanna love
But all my tears have been used up",[Pre-Chorus]
Tom Odell,Another Love,[Chorus],"On another love, another love
All my tears have been used up
On another love, another love
All my tears have been used up
On another love, another love
All my tears have been used up
Up",[Chorus]
Tom Odell,Another Love,[Chorus],"On another love, another love
All my tears have been used up
On another love, another love
All my tears have been used up
On another love, another love
All my tears have been used up
Up",[Chorus]
Tom Odell,Another Love,[Post-Chorus],"Oh-oh-oh-oh-oh-oh-oh
Oh-oh-oh-oh-oh-oh-oh",[Post-Chorus]
Tom Odell,Another Love,[Post-Chorus],"Oh-oh-oh-oh-oh-oh-oh
Oh-oh-oh-oh-oh-oh-oh
(Oh, need a love, now)
(My heart is thinking of)",[Post-Chorus]
Tom Odell,Another Love,[Bridge],"I wanna sing a song that'd be just ours
But I sang 'em all to another heart
And I wanna cry, I wanna fall in love
But all my tears have been used up",[Bridge]
Tom Odell,Another Love,[Pre-Chorus],"And I wanna cry, I wanna learn to love
But all my tears have been used up",[Pre-Chorus]
Tom Odell,Black Friday,[Verse 2],"I want a better body, I want better skin
I wanna be perfect like all your other friends
You look so pretty, pretty like the wind
Every time you touch me, I feel adrenaline",[Verse ]
Tom Odell,Black Friday,[Instrumental Outro],Embed,[Instrumental Outro]
Tom Odell,Black Friday,[Chorus],"It's Black Friday, we're in a black taxi
You take my hand and hold it gently on the middle seat
It's all in my head, it's all in my mind
I'm so selfish, you're so kind
It's all in my head, baby, I can't breathe
I look in the mirror, what is happening to me?",[Chorus]
Tom Odell,Black Friday,[Post-Chorus],"What is happening to us?
What is happening to us?",[Post-Chorus]
Tom Odell,Black Friday,[Verse 1],"I wanna go party, I wanna have fun
Wanna be happy, could you show me how it's done?
You look so pretty, pretty like the sun
I could watch forever while you shine on everyone",[Verse ]
Tom Odell,Black Friday,[Chorus],"It's Black Friday, the end of the week
You take my hand and hold it gently up against your cheek
It's all in my head, it's all in my mind
I see the darkness where you see the light
It's all in my head, who do I trust?
I thought that you loved me, what is happening to us?
See Tom Odell LiveGet tickets as low as $32You might also like",[Chorus]
Tom Odell,Can’t Pretend,[Post-Chorus],"Oh, feel our bodies grow
And our souls they blend, yeah
Yeah, love, I hope you know
How much my heart depends, yeah",[Post-Chorus]
Tom Odell,Can’t Pretend,[Chorus],"But I guess that's love
I can't pretend, I can't pretend, oh, oh
I guess that's love
I can't pretend, I can't pretend, oh, oh",[Chorus]
Tom Odell,Can’t Pretend,[Verse 2],"Feel, my skin is rough
But it can be cleansed, it can be cleansed, oh, oh, oh
And my arms are tough
But they can be bent, they can be bent",[Verse ]
Tom Odell,Can’t Pretend,[Chorus],"I guess that's love
I can't pretend, I can't pretend, oh, oh, oh
Oh, oh, oh-oh, oh-oh, oh
(Oh-oh, oh-oh, oh-oh, oh-oh), oh, yeah
Oh, yeah, yeah, oh, oh, oh-oh",[Chorus]
Tom Odell,Can’t Pretend,[Bridge],"Oh, feel our bodies grow
And our souls they blend, yeah
Yeah, love, I hope you know (You know)
How much my heart depends, yeah
See Tom Odell LiveGet tickets as low as $32You might also like",[Bridge]
Tom Odell,Concrete,[Verse 2],"Staring at the picture on the wall
Yeah it's pretty clever, but it's got no soul
Show me your masterpiece
And it wouldn't make a difference to me",[Verse ]
Tom Odell,Concrete,[Chorus],"I'd sleep on a bed that's made of concrete
Just the two of us and no sheets
Just your feet rubbing up against mine
Well, I'd sleep on a bed that's made of concrete
Just the two of us and no sheet
Just your feet rubbing up against mine
Oh rubbing up against mine
Oh rubbing up against mine
Rubbing up against mine
Rubbing up against mine",[Chorus]
Tom Odell,Concrete,[Verse 1],"Got me in my hotel room
More pillows I could ever use
Think they call it luxury
But it doesn't make a difference to me",[Verse ]
Tom Odell,Concrete,[Chorus],"'Cause I'd sleep on a bed that's made of concrete
Just the two of us and no sheet
Just your feet rubbing up against mine
Oh rubbing up against mine
Oh rubbing up against mine
Oh rubbing up against mine",[Chorus]
Tom Odell,Concrete,[Bridge],"I sit on these aeroplanes
But I just wanna walk
Play me these symphonies
But I just wanna talk
So babe won't you come back
Oh I need something real
See Tom Odell LiveGet tickets as low as $32You might also like",[Bridge]
Tom Odell,Concrete,[Chorus],"'Cause I'd sleep on a bed that's made of concrete
Just the two of us and no sheet
Just your feet rubbing up against mine",[Chorus]
Tom Odell,Grow Old with Me,[Verse 1],"I can feel you breathing
With your hair on my skin
As we lie here within the night
I'll pull the sheets
When it's cold on your feet
'Cause you'll fall back to sleep every time",[Verse ]
Tom Odell,Grow Old with Me,[Chorus],"They'll sing ""Grow old with me
Let us share what we see
And all the best it could be
Just you and I"" (Ooh-oh, ooh-oh)
See Tom Odell LiveGet tickets as low as $32You might also like",[Chorus]
Tom Odell,Grow Old with Me,[Bridge],"And the hairs, they stand up
And my feet start to thump
Yeah, the feeling is dreamin' around
You'll be the one
Make me hurt, make me come
Make me feel like I'm real and alive",[Bridge]
Tom Odell,Grow Old with Me,[Outro],"(Ooh-oh) Hey! (Ooh-oh)
(Ooh-oh-ooh-ooh)",[Outro]
Tom Odell,Grow Old with Me,[Pre-Chorus],"(Oh, and a-one, two, three, four!)",[Pre-Chorus]
Tom Odell,Grow Old with Me,[Chorus],"Grow old with me
Let us share what we see
And all the best it could be
Just you and I
Grow old with me
Let us share what we see
And all the best it could be
Just you and I",[Chorus]
Tom Odell,Grow Old with Me,[Chorus],"Grow old with me
Let us share what we see
And all the best it could be
Just you and I (Ooh-oh, ooh-oh)",[Chorus]
Tom Odell,Half As Good As You,[Verse 1: Tom Odell & Alice Merton],"I'm sick to death of eating breakfast on my own
Starting out my daily blues
(Hmmm)
I'm sick to death of spilling coffee on my phone
(Oh)
Scrolling through pictures of you
I'd like to say that maybe we could work it out
But I know that it's no use",[Verse]
Tom Odell,Half As Good As You,[Chorus: Tom Odell & Alice Merton],"If I ever find anyone half as good as you
I think maybe that would do
(Oh, oh)",[Chorus]
Tom Odell,Half As Good As You,"[Bridge: Tom Odell, Alice Merton & Both]","Oh, I'm so sick of laying here
So sick of counting tears
Comparing everyone to you
Oh, oh
Oh, I'm so sick of waiting here
So frustrated
My suspicions are you're laying there and thinking of me too",[Bridge]
Tom Odell,Half As Good As You,[Chorus: Alice Merton & Both],"If I ever find anyone half as good as you
I think maybe that would do (Ooh, ooh)
If I ever find anyone half as good as you
I think maybe that would do
See Tom Odell LiveGet tickets as low as $32You might also like",[Chorus]
Tom Odell,Half As Good As You,"[Verse 3: Tom Odell, Alice Merton & Both]","I learned the lyrics yesterday to all your songs
There was one I couldn't do
I think the lyric went
""You'll miss me when I'm gone""
But the chords, I was confused
I'd ask you 'round and you could tell me where I'm wrong
But then I know you'd just refuse
Refuse",[Verse]
Tom Odell,If You Wanna Love Somebody,[Post-Chorus],"Lie, oh lie, oh lie
I'll be waiting, oh
Cry, oh cry, oh cry
And I'll be waiting, oh
'Til you decide
You wanna be in love",[Post-Chorus]
Tom Odell,If You Wanna Love Somebody,[Outro],"You wanna be back in love
You wanna be back in love
Do you wanna be back in love?
You gotta know that by now
You've gotta know that by now
You've gotta know that by now
You've gotta know that by now
Oh, oh, oh
Oh, oh, oh, oh, oh
Oh, oh, oh, oh, oh
Oh, oh, oh, oh, oh",[Outro]
Tom Odell,If You Wanna Love Somebody,[Post-Chorus],"Lie, oh lie, oh lie
I'll be waiting
Cry, cry, oh cry, oh cry
Yeah, I'll be waiting
'Til you decide
You wanna be in love",[Post-Chorus]
Tom Odell,If You Wanna Love Somebody,[Chorus],"Oh, if you wanna love somebody
Oh, if you wanna love somebody
I'm your guy
I'm your guy",[Chorus]
Tom Odell,If You Wanna Love Somebody,[Verse 3],"You really shouldn't let me hold you
If you wanna just pretend
You gotta make your kiss a little colder
If it's ever gonna end
Lay your head upon my shoulder if you just need a friend",[Verse ]
Tom Odell,If You Wanna Love Somebody,[Chorus],"Oh, if you wanna love somebody
(If you want to love)
Oh, if you wanna love somebody
(If you want to love)
Oh, if you wanna love somebody
(If you want to)
I'm all yours
I'm, I'm all yours
See Tom Odell LiveGet tickets as low as $32You might also like",[Chorus]
Tom Odell,If You Wanna Love Somebody,[Chorus],"Oh, if you wanna love somebody
(If you want to love)
Oh, if you wanna love somebody
(If you want to love)
Oh, if you wanna love somebody
(If you want to)
I'm your man
I'm your man, oh",[Chorus]
Tom Odell,Long Way Down,[Verse 1],"Walking on the rooftops
Talking of times
With our eyes a-glowing
Like the city lights
She stands on the ledge
She says, ""It looks so high""",[Verse ]
Tom Odell,Long Way Down,[Verse 2],"'Cause I can feel the rivers
Winding through the lands
Two lines, and a poet
You know, like a kind old rye
You know we could talk in that language
Only we understand
See Tom Odell LiveGet tickets as low as $32You might also like",[Verse ]
Tom Odell,Long Way Down,[Pre-Chorus],"But you know, honey, it's a",[Pre-Chorus]
Tom Odell,Long Way Down,[Chorus],"Long way down
Feels like a long way down
It feels like a long way down
Like a long way down
Oh, honey, don't leave, don't leave
Please, don't leave me now",[Chorus]
Tom Odell,Long Way Down,[Chorus],"Long way down
You know love, is a long way down
It feels like a long way down
Oh, it feels like a long way down
Oh, honey, don't leave, don't leave
Please, don't leave me now",[Chorus]
Tom Odell,Long Way Down,[Pre-Chorus],You know it's a,[Pre-Chorus]
Tom Odell,Magnetised,[Bridge],"North to south, white to black
When you love someone that don't love you back",[Bridge]
Tom Odell,Magnetised,[Verse 2],"See the couple lying on the bus
Falling asleep with so much trust
I wish I had a chance to let them know
Their love is like a flower in the snow
If it's just pheromones then that may be
I wish you had a little pheromones for me
I wish you had a little pheromones for me
See Tom Odell LiveGet tickets as low as $32You might also like",[Verse ]
Tom Odell,Magnetised,[Chorus],"She'll keep me hanging on (Keep me hanging on)
She keep me hanging on (Keep me hanging on)
She keep me hanging on (Keep me hanging on)",[Chorus]
Tom Odell,Magnetised,[Verse 1],"See those birds going across the sky
Three thousand miles they fly
How do they know which way to go?
Somehow they always seem to know
They say there's mother nature in everything we see
Wish I had a little mother nature in me
Wish I had a little mother nature in me",[Verse ]
Tom Odell,Magnetised,[Pre-Chorus],"'Cause it's not right, I'm magnetised
To somebody that don't feel it
Love paralysed, she's never gonna need me
But sure as the world keeps the moon in the sky",[Pre-Chorus]
Tom Odell,Magnetised,[Chorus],"She'll keep me hanging on (Keep me hanging on)
She'll keep me hanging on (Keep me hanging on)
She'll keep me hanging on (Keep me hanging on)
She'll keep me hanging on",[Chorus]
Tom Odell,Magnetised,[Pre-Chorus],"Yea, it's not right, I'm magnetised
To somebody that don't feel it
Love paralysed, she's never gonna need me
But sure as the world keeps the moon in the sky",[Pre-Chorus]
Tones And I,Bad Child,[Pre-Chorus],"And you took a part of me
Left me with the memories, oh
We were never a family
Now you're standin' in front of my door-or-or
Like none of this happened at all, all, all",[Pre-Chorus]
Tones And I,Bad Child,[Verse 1],"My family always said I was the bad child
Throwin' me away into the bad pile
All my life, been puttin' on a fake smile
Sittin' on my own, feel like I'm exiled",[Verse ]
Tones And I,Bad Child,[Bridge],"They say I've lost my mind
They say I'll never find it
I think they're kind of right
In fact, I kind of like it
They say I've lost my mind
They say I'll never find it
I think they're kind of right",[Bridge]
Tones And I,Bad Child,[Chorus],"I guess I'm always gonna be the bad child (Oh)
I guess I'm always gonna be the mad child (Oh, oh)
'Cause you will never understand my weird mind (Oh, oh)
My weird mind (Oh)
And to every single person here that doubts me (Oh)
Tellin' me that they could live without me (Oh, oh)
'Cause they will never understand my weird mind (Oh, oh)
My weird mind (Oh)",[Chorus]
Tones And I,Bad Child,[Refrain],"Feelin' like I always do the wrong things
Tellin' all their friends that I'm the bad kid
Now I'm on my own, I lost my magic
Dealin' with your bullshit, now I'm over it",[Refrain]
Tones And I,Bad Child,[Pre-Chorus],"And you took a part of me
Left me with the memories, oh
We were never a family
Now you're standin' in front of my door-or-or
Like none of this happened at all, all, all",[Pre-Chorus]
Tones And I,Bad Child,[Outro],My family always said I was the bad child,[Outro]
Tones And I,Bad Child,[Refrain],"Feelin' like I always do the wrong things
Tellin' all their friends that I'm the bad kid
Now I'm on my own, I lost my magic
Dealin' with your bullshit, now I'm over it",[Refrain]
Tones And I,Bad Child,[Verse 2],"I've never really been the one to reach out
Actin' like my life was squeaky clean now
Like everything I do is just a letdown",[Verse ]
Tones And I,Colourblind,[Chorus],"But you stay on my‚ oh, you stay on my mind
But you stay on my, oh, you stay on my mind
But you stay on my, oh, you stay on my mind
But you stay on my, oh, you stay in mind",[Chorus]
Tones And I,Colourblind,[Outro],"Sweet talks on a Sunday afternoon
Never hold you down, all the wilds and the truth
And I know that you'll remember me, oh, back in time
But you, well, you stay on my, oh, you stay on my mind",[Outro]
Tones And I,Colourblind,[Verse 2],"Hot night, rave lights, we sit outside
But we see more than just the stars
We're all caught up in our worries
We forget just where we are
We forget just where we are
Big steins, red wines, broken guitars
'Cause we're free and we're young at, hmm
And I know you won't remember me, oh, back in time
But you stay on my, oh, you stay on my mind
You might also like",[Verse ]
Tones And I,Colourblind,[Verse 1],"Sweet talks on a Sunday afternoon
Never hold you down, all the wilds and the truth
And I know that you'll remember me‚ oh‚ back in time
But you stay on my‚ oh, you stay on my mind
Wild weeks, no sleep‚ now you're colourblind
But you're always there to share a smile
And I know sometimes get rough
You feel like you've been left behind
But you stay on my, oh, you stay on my mind",[Verse ]
Tones And I,Eyes Don’t Lie,[Verse 1],"Heard you tried to sell your soul to another
Heard you tried to dance around with flames are made from angels undercover
But I see the way your face just changed as if you lost a lover
Did you lose a lover? Oh",[Verse ]
Tones And I,Eyes Don’t Lie,[Chorus],"Are you a stranger?
But you seem so familiar
It's hard to explain ya
From what I can see, from what I can see
And maybe I'm broken
But my arms are wide open for ya
And you'll never know it
But you're just like me
From what I can see",[Chorus]
Tones And I,Eyes Don’t Lie,[Intro],"Eyes don't lie
Eyes don't lie, eyes don't lie",[Intro]
Tones And I,Eyes Don’t Lie,[Bridge],"Eyes don't lie
Eyes don't lie
Eyes don't lie
Eyes don't lie",[Bridge]
Tones And I,Eyes Don’t Lie,[Pre-Chorus],"And I know the story goes, you say you really tried, you didn't try at all
So now you hate the world, it hates you back, it's your excuse to fall
You say you're dead inside so you decide to cut off everyone
Cut off everyone",[Pre-Chorus]
Tones And I,Eyes Don’t Lie,[Verse 2],"Heard you tried to place the blame on your brother
Heard it's everybody else's fault you're home alone inside this summer
Now you can't deny the times you lied and cried you missed your mother
Cried you missed your mother, oh",[Verse ]
Tones And I,Eyes Don’t Lie,[Chorus],"Are you a stranger?
But you seem so familiar
It's hard to explain ya
From what I can see, from what I can see
And maybe I'm broken
But my arms are wide open for ya
And you'll never know it
But you're just like me from what I can see
You might also like",[Chorus]
Tones And I,Fly Away,[Verse 2],"No one knew how low I was feeling
I was scared to reach for it all
Knowing I was herе for a reason
But I was scared that if I tried, I'd fall
So whеre do I go now that I'm in it?
I never thought it'd be like this
Dreaming all my life and I did it
Thought the grass is greener than it is",[Verse ]
Tones And I,Fly Away,[Chorus],"I had a dream that someday
I would just fly, fly away
And I always knew I couldn't stay
So I had a dream that I'd just fly away, away, oh
(Fly away, fly away)
Woah, woah, I'd fly away
You might also like",[Chorus]
Tones And I,Fly Away,[Chorus],"Woah, woah
(Fly away, fly away)
(Fly away, fly away)
Woah, woah, woah
(Fly away, fly away)
(Fly away)
I'd fly away",[Chorus]
Tones And I,Fly Away,[Chorus],"'Cause I had a dream that someday
I would just fly, fly away
And I always knew I couldn't stay
So I had a dream that I'd just fly away, away, oh
Woah, oh (Fly away, fly away)
Oh, I'd fly away, woah, woah, oh (Fly away, fly away)
I'd fly away",[Chorus]
Tones And I,Fly Away,[Verse 1],"I've been on my own for a minute
Is it only me out here?
Searching for the place to begin it
Is it me? Is it you? Is it fear?
Standing on the line I was given
People staring at me while I'm here
No one seems to think that I fit in
But I don't wanna be like them",[Verse ]
Tones And I,Fly Away,[Pre-Chorus],"No, 'cause I don't wanna be like them
'Cause I know that I, know that I",[Pre-Chorus]
Tones And I,Fly Away,[Intro],"I had a dream that someday
I would just fly, fly away
And I always knew I couldn't stay
So I had a dream that I'd just fly away",[Intro]
Tones And I,Jimmy,[Post-Chorus],"Nah, nah, no, no
I don't see him anymore
Nah, nah, nah, ah",[Post-Chorus]
Tones And I,Jimmy,[Chorus],"Jimmy on my mind, felt like yesterday
But I don't see him anymore, anymore
Jimmy, he got tired, so he couldn't stay
Now I don't see him anymore, anymore",[Chorus]
Tones And I,Jimmy,[Post-Chorus],"Nah, nah, no, no
I don't see him anymore
Nah, nah, nah, nah, ah
I don't see him anymore
Nah, nah, nah, ah
I don't see him anymore
Nah, nah, nah, ah",[Post-Chorus]
Tones And I,Jimmy,[Post-Chorus],"Nah, nah, no, no
I don't see him anymore
Nah, nah, nah, ah",[Post-Chorus]
Tones And I,Jimmy,[Chorus],"Jimmy on my mind, felt like yesterday (Oh, oh, oh lord)
But I don’t see him anymore, anymore
Jimmy, he got tired, so he couldn't stay
Now I don't see him anymore, now I got
Jimmy on my mind, feels like yesterday
But I don't see him anymore, anymore
Jimmy, he got tired, but he couldn't stay
Now I don't see him anymore, anymore",[Chorus]
Tones And I,Jimmy,[Verse 1],"Jimmy used to run through the streets at night
To escape from all the fighting
He was always told that he wasn't right
So he just kept on writing
Writing to a dad that he wished he’d had
That he didn't know he needed, he said
""We should run away, but today we'll stay""
And I haven’t seen him since that day, now I got",[Verse ]
Tones And I,Jimmy,[Chorus],"Jimmy on my mind, felt like yesterday
But I don’t see him anymore, anymore
Jimmy, he got tired so he couldn’t stay
Now I don't see him anymore, now I got
Jimmy on my mind, feels like yesterday
But I don’t see him anymore, anymore
Jimmy, he got tired, but he couldn't stay
Now I don't see him anymore, anymore",[Chorus]
Tones And I,Jimmy,[Bridge],"And I pictured you back in the day when we were nine
We said that someday we would leave this all behind
And I pictured you back in the day when we were nine
We said that someday we would leave this all behind
Now I got",[Bridge]
Tones And I,Johnny Run Away,[Verse 1],"Johnny was a young boy, he liked playing at the park
And Johnny said, ""Oh, dad, can you take me now?""
Johnny was young, never hurt no one, too early for that
He was at the park, he met a boy named Jimmy
He's a cutie and he chose him, oh",[Verse ]
Tones And I,Johnny Run Away,[Chorus],"Johnny run away, run away now, Johnny now
Johnny run away, run away now, Johnny now
You'll get picked on by another
Better go and run for cover, yeah
Johnny run away, run away now, Johnny now
Johnny run away, run away now, Johnny now
You'll get picked on by another
Better go and run for cover",[Chorus]
Tones And I,Johnny Run Away,[Chorus],"Johnny run away, run away now, Johnny now
Johnny run away, run away now, Johnny now
You'll get picked on by another
Better go and run for cover, yeah
Johnny run away, run away, now, Johnny now
Johnny run away, run away, now, Johnny now
You'll get picked on by another
Better go and run for cover",[Chorus]
Tones And I,Johnny Run Away,[Verse 2],"Take my heart, take my soul
Share my crayons, share my goals
His daddy walked by with a sigh
Said, ""Johnny, sit by my side
I'm gonna give you the best advice
You've ever heard in your life
See that boy named Jimmy, yeah, he's a cutie
But no, no, Johnny, no, no, no, ah, ah, oh""",[Verse ]
Tones And I,Johnny Run Away,[Chorus],"Johnny run away, run away now, Johnny now
Johnny run away, run away now, Johnny now
You'll get picked on by another
Better go and run for cover, yeah
Johnny run away, run away now, Johnny now
Johnny run away, run away now, Johnny now
You'll get picked on by another
Better go and run for cover
You might also like",[Chorus]
Tones And I,Johnny Run Away,[Verse 4],"And I don't wanna to talk about the trap, I've dreamed big
Real big since I've been on daddy's lap
Got my dreams by my side
Keep them in my pocket so that when I get the chance I can rip it out and rock it
It's like my golden ticket, it's the reason that I'm here
Everybody has a dream, they're frozen by fear
We won't dance in the rain, we go and run for cover
All that is to blame is getting picked on by another
So we go and find someone that will love and support us
Says they adore us, maybe fought for us
Then, we forget about ambitions and decisions were changed
I think that I was only seven when, oh",[Verse ]
Tones And I,Johnny Run Away,[Outro],"Johnny run away, run away now, Johnny now
Getting picked on by another
Better go and run for cover
Nah, no, nah, no
Johnny run away, run away now, Johnny now
Getting picked on by another
Better go and run for cover
Nah, no, nah, no",[Outro]
